Protein.Group	detect_study	detect_internal	detect_plate_qc
Q9NWV4	0.675675675675676	1	1
Q9NWV8	0.756756756756757	1	1
Q9NWW5	0.232432432432432	1	0.555555555555556
Q9NWW6	0.205405405405405	0.888888888888889	0.333333333333333
Q9NWX6	0.324324324324324	1	0.555555555555556
Q9NWZ3	0.886486486486487	1	1
Q9NWZ5	0.454054054054054	1	1
Q9NX00	0.183783783783784	1	0.555555555555556
Q9NX08	0.432432432432432	1	0.888888888888889
Q9NX14;Q9NX14-2	0.243243243243243	1	0.888888888888889
Q9NX40	0.718918918918919	1	1
Q9NX46	0.351351351351351	1	0.888888888888889
Q9NX47	0.0594594594594595	0.333333333333333	0.111111111111111
Q9NX57	0.605405405405405	1	1
Q9NX62	1	1	1
Q9NX63	0.924324324324324	1	1
Q9NX76	1	1	1
Q9NXA8-4	0.2	1	0.333333333333333
Q9NXC2	0.448648648648649	1	1
Q9NXC5	0.686486486486487	1	1
Q9NXD2	0.189189189189189	1	0.666666666666667
Q9NXG0	0.567567567567568	0.888888888888889	0.555555555555556
Q9NXG2	0.189189189189189	0.666666666666667	0.222222222222222
Q9NXH8	0.994594594594595	1	1
Q9NXL6	0.740540540540541	1	1
Q9NXN4;Q9NXN4-2	0.275675675675676	0.666666666666667	0.777777777777778
Q9NXR1;Q9NXR1-1	0.340540540540541	1	1
Q9NXR5;Q9NXR5-2	0.0810810810810811	0.555555555555556	0.111111111111111
Q9NXR7	0.664864864864865	1	1
Q9NXS2	0.378378378378378	1	0.888888888888889
Q9NXU5	0.778378378378378	1	1
Q9NXW2	0.216216216216216	0.888888888888889	0.555555555555556
Q9NXW9	0.0702702702702703	0	0
Q9NY12	0.210810810810811	0.222222222222222	0.222222222222222
Q9NY15	0.918918918918919	1	1
Q9NY33	0.913513513513514	1	1
Q9NY65	1	1	1
Q9NY97;Q9NY97-2	0.583783783783784	1	1
Q9NYA1-2	0.691891891891892	1	1
Q9NYB0	0.156756756756757	0.888888888888889	0.222222222222222
Q9NYB9;Q9NYB9-2;Q9NYB9-4	0.610810810810811	1	1
Q9NYC9;Q9NYC9-2	0.551351351351351	1	1
Q9NYG2;Q9NYG2-2	0.264864864864865	1	0.777777777777778
Q9NYI0;Q9NYI0-2	0.232432432432432	1	0.777777777777778
Q9NYJ8	0.545945945945946	1	1
Q9NYK5;Q9NYK5-2	0.281081081081081	1	0.666666666666667
Q9NYL4;Q9NYL4-2	0.621621621621622	1	1
Q9NYL9	0.994594594594595	1	1
Q9NYM9	0.545945945945946	1	1
Q9NYQ8	0.989189189189189	1	1
Q9NYR9;Q9NYR9-2	0.518918918918919	1	1
Q9NYU2;Q9NYU2-2	1	1	1
Q9NZ01	0.675675675675676	1	1
Q9NZ08;Q9NZ08-2	0.994594594594595	1	1
Q9NZ09;Q9NZ09-2	0.4	1	1
Q9NZ32	0.854054054054054	1	1
Q9NZ43	0.767567567567568	1	1
Q9NZ52	0.72972972972973	1	1
Q9NZB2;Q9NZB2-6	0.87027027027027	1	1
Q9NZC3	0.497297297297297	1	1
Q9NZC7	0.32972972972973	1	0.888888888888889
Q9NZD2	0.740540540540541	1	1
Q9NZD4	0.151351351351351	0	0.111111111111111
Q9NZD8	0.351351351351351	1	0.777777777777778
Q9NZE8	0.0864864864864865	0.444444444444444	0
Q9NZG7	0.216216216216216	1	0.888888888888889
Q9NZI7	0.237837837837838	1	0.777777777777778
Q9NZJ4	0.486486486486487	0.888888888888889	0.555555555555556
Q9NZJ5	0.0648648648648649	0.444444444444444	0.222222222222222
Q9NZJ7;Q9NZJ7-2	0.778378378378378	1	1
Q9NZJ9	0.0918918918918919	0.222222222222222	0.222222222222222
Q9NZK5	0.502702702702703	0.555555555555556	0.333333333333333
Q9NZL4;Q9NZL4-3	0.308108108108108	1	0.777777777777778
Q9NZL9	0.789189189189189	1	1
Q9NZM3;Q9NZM3-2	0.87027027027027	1	1
Q9NZN3	1	1	1
Q9NZN5-2	0.891891891891892	1	1
Q9NZN8	0.589189189189189	1	1
Q9NZP8	1	1	1
Q9NZQ3;Q9NZQ3-3	0.918918918918919	1	1
Q9NZQ7	0.524324324324324	1	1
Q9NZT1	0.978378378378378	1	1
Q9NZT2;Q9NZT2-2	0.340540540540541	1	0.777777777777778
Q9NZV5;Q9NZV5-2	0.27027027027027	1	0.777777777777778
Q9NZZ3	0.837837837837838	1	1
Q9P000	0.524324324324324	1	1
Q9P003	0.454054054054054	1	1
Q9P015	0.178378378378378	1	0.333333333333333
Q9P035	0.924324324324324	1	1
Q9P0I2	0.686486486486487	1	1
Q9P0J0	0.47027027027027	1	1
Q9P0J1;Q9P0J1-2	0.264864864864865	1	0.777777777777778
Q9P0J7	0.297297297297297	1	0.444444444444444
Q9P0L0	0.989189189189189	1	1
Q9P0N8	0.410810810810811	1	1
Q9P0N9-2	0.205405405405405	0.777777777777778	0.222222222222222
Q9P0R6	0.4	1	1
Q9P0S3	0.275675675675676	1	0.666666666666667
Q9P0S9	0.259459459459459	1	0.333333333333333
Q9P0T7	0.908108108108108	1	1
Q9P0U1	0.675675675675676	1	1
Q9P107	0.756756756756757	1	1
Q9P126;Q9P126-2	0.983783783783784	1	1
Q9P1F3	0.281081081081081	1	0.444444444444444
Q9P1Q0;Q9P1Q0-2;Q9P1Q0-4	0.394594594594595	1	1
Q9P1U1;Q9P1U1-2	0.140540540540541	0.666666666666667	0.222222222222222
Q9P1Z2;Q9P1Z2-2;Q9P1Z2-3	0.972972972972973	1	1
Q9P219	0.427027027027027	1	1
Q9P227	0.259459459459459	0.666666666666667	0.666666666666667
Q9P232	0.183783783783784	0.333333333333333	0.222222222222222
Q9P253	0.854054054054054	1	1
Q9P258	0.708108108108108	1	1
Q9P260	0.772972972972973	1	1
Q9P260-2	0.156756756756757	0.666666666666667	0.222222222222222
Q9P265	0.654054054054054	1	1
Q9P266	0.562162162162162	1	1
Q9P270	0.978378378378378	1	1
Q9P289	0.945945945945946	1	1
Q9P299	0.194594594594595	1	0.333333333333333
Q9P2D0	0.259459459459459	1	0.333333333333333
Q9P2D3	0.756756756756757	1	1
Q9P2D6-2;Q9P2D6-3	0.789189189189189	1	0.888888888888889
Q9P2E3	0.340540540540541	1	0.888888888888889
Q9P2E5	0.302702702702703	1	0.888888888888889
Q9P2E9	0.837837837837838	1	1
Q9P2G1	0.264864864864865	1	0.333333333333333
Q9P2J5	0.908108108108108	1	1
Q9P2K6	0.345945945945946	1	0.888888888888889
Q9P2K8;Q9P2K8-2	0.145945945945946	0.666666666666667	0.444444444444444
Q9P2M4	0.302702702702703	1	0.666666666666667
Q9P2R3;Q9P2R3-2;Q9P2R3-4	0.783783783783784	1	1
Q9P2R7;Q9P2R7-2	0.72972972972973	1	1
Q9P2S5	0.210810810810811	1	0.555555555555556
Q9P2T1	0.902702702702703	1	1
Q9P2W9	0.778378378378378	1	1
Q9P2X0;Q9P2X0-2	0.551351351351351	1	0.888888888888889
Q9P2X3	0.291891891891892	1	0.666666666666667
Q9P2Y5	0.405405405405405	1	0.777777777777778
Q9UBB4	0.713513513513514	1	1
Q9UBB6;Q9UBB6-2	0.464864864864865	0.888888888888889	0.555555555555556
Q9UBC2	0.994594594594595	1	1
Q9UBE0;Q9UBE0-2;Q9UBE0-3	0.881081081081081	0.777777777777778	0.888888888888889
Q9UBF2	0.875675675675676	1	1
Q9UBF6	0.254054054054054	1	0.555555555555556
Q9UBF8;Q9UBF8-2	0.221621621621622	1	0.666666666666667
Q9UBF9;Q9UBF9-2	0.0378378378378378	0.111111111111111	0
Q9UBH6	0.545945945945946	1	1
Q9UBI1	0.518918918918919	1	1
Q9UBI6	0.6	0.666666666666667	1
Q9UBK8;Q9UBK8-1	0.172972972972973	0.777777777777778	0.777777777777778
Q9UBK9;Q9UBK9-2	0.189189189189189	1	0.444444444444444
Q9UBM7	0.745945945945946	1	1
Q9UBN7	0.956756756756757	1	1
Q9UBP0;Q9UBP0-3	0.708108108108108	1	1
Q9UBQ0	0.843243243243243	1	1
Q9UBQ5;Q9UBQ5-2	0.691891891891892	1	1
Q9UBQ6	0.324324324324324	1	0.777777777777778
Q9UBQ7	0.918918918918919	1	1
Q9UBR2	0.627027027027027	1	1
Q9UBS0	0.308108108108108	1	0.666666666666667
Q9UBS3	0.87027027027027	0.666666666666667	1
Q9UBS4	0.935135135135135	1	1
Q9UBS5-4	0.124324324324324	0.222222222222222	0.222222222222222
Q9UBS8	0.2	0.666666666666667	0.111111111111111
Q9UBU3;Q9UBU3-2;Q9UBU3-3;Q9UBU3-4	0.443243243243243	0.222222222222222	0
Q9UBV2	0.772972972972973	1	1
Q9UBV8	1	1	1
Q9UBW5	0.994594594594595	1	1
Q9UBW8	0.85945945945946	1	1
Q9UBX3;Q9UBX3-2	0.362162162162162	1	0.777777777777778
Q9UBX5	1	1	1
Q9UBX7;Q9UBX7-3	1	1	1
Q9UDT6-2	0.935135135135135	1	1
Q9UDW1	0.362162162162162	1	0.888888888888889
Q9UDX3;Q9UDX3-2	1	1	1
Q9UDY2	0.978378378378378	1	1
Q9UDY4	0.362162162162162	1	0.777777777777778
Q9UEU0	0.956756756756757	1	1
Q9UEW8;Q9UEW8-2	0.789189189189189	1	1
Q9UEY8	0.989189189189189	1	1
Q9UFG5	0.724324324324324	1	1
Q9UFN0	0.275675675675676	1	0.888888888888889
Q9UG63;Q9UG63-2	0.524324324324324	1	1
Q9UGI8	0.708108108108108	1	1
Q9UGJ0;Q9UGJ0-3	0.567567567567568	1	1
Q9UGJ1;Q9UGJ1-2	0.648648648648649	1	1
Q9UGL1	0.583783783783784	0.888888888888889	0.777777777777778
Q9UGM3;Q9UGM3-2;Q9UGM3-3;Q9UGM3-4;Q9UGM3-5;Q9UGM3-6;Q9UGM3-7;Q9UGM3-8;Q9UGM3-9	0.362162162162162	0.777777777777778	0.555555555555556
Q9UGM5	1	1	1
Q9UGM6	0.275675675675676	1	0.666666666666667
Q9UGP4	0.794594594594595	1	1
Q9UGP8	0.735135135135135	1	1
Q9UGR2	0.551351351351351	1	1
Q9UGV2;Q9UGV2-2	0.518918918918919	1	1
Q9UH03;Q9UH03-2	0.4	0.444444444444444	0.444444444444444
Q9UH62	0.935135135135135	1	1
Q9UH65	0.518918918918919	0.888888888888889	0.888888888888889
Q9UH90	0.405405405405405	1	1
Q9UH92	0.178378378378378	1	0.333333333333333
Q9UHA4	0.945945945945946	1	1
Q9UHB4;Q9UHB4-2;Q9UHB4-4	0.378378378378378	1	0.777777777777778
Q9UHB6-4	0.940540540540541	1	1
Q9UHB9	0.486486486486487	1	0.888888888888889
Q9UHD1	0.65945945945946	1	1
Q9UHD2	0.762162162162162	1	1
Q9UHD4	0.72972972972973	0.666666666666667	0.555555555555556
Q9UHD8-2	0.935135135135135	1	1
Q9UHD9	0.994594594594595	1	1
Q9UHF0;Q9UHF0-2;Q9UHF0-3	0.85945945945946	0.333333333333333	0.888888888888889
Q9UHF1	0.372972972972973	1	0.555555555555556
Q9UHG3	1	1	1
Q9UHI6	0.967567567567568	1	0.888888888888889
Q9UHJ6	0.562162162162162	1	1
Q9UHL4	0.47027027027027	1	0.888888888888889
Q9UHN6;Q9UHN6-2	0.475675675675676	1	1
Q9UHP3	0.345945945945946	1	0.888888888888889
Q9UHQ4	0.810810810810811	1	1
Q9UHQ9	0.983783783783784	1	1
Q9UHV9	0.810810810810811	1	1
Q9UHW9;Q9UHW9-2;Q9UHW9-3;Q9UHW9-4;Q9UHW9-5;Q9UHW9-6	0.713513513513514	1	1
Q9UHX3;Q9UHX3-3;Q9UHX3-4;Q9UHX3-5;Q9UHX3-6	0.318918918918919	1	0.777777777777778
Q9UHY1	0.897297297297297	1	1
Q9UHY7	0.675675675675676	1	1
Q9UHY8	0.318918918918919	1	0.777777777777778
Q9UI08;Q9UI08-4	0.45945945945946	1	1
Q9UI09	0.713513513513514	1	1
Q9UI10;Q9UI10-2;Q9UI10-3	0.610810810810811	1	1
Q9UI12;Q9UI12-2	0.897297297297297	1	1
Q9UI14	0.454054054054054	1	0.888888888888889
Q9UI26;Q9UI26-2	0.389189189189189	1	0.888888888888889
Q9UI30;Q9UI30-2	0.124324324324324	0.777777777777778	0.222222222222222
Q9UI33;Q9UI33-3	0.383783783783784	0.666666666666667	0.777777777777778
Q9UI38	0.237837837837838	1	0.666666666666667
Q9UI42;Q9UI42-2	0.216216216216216	0	0.222222222222222
Q9UIA9	0.983783783783784	1	1
Q9UIB8;Q9UIB8-2;Q9UIB8-3	0.978378378378378	1	1
Q9UIC8;Q9UIC8-2	0.681081081081081	1	1
Q9UID3	0.713513513513514	1	1
Q9UIG8	0.140540540540541	0.333333333333333	0.222222222222222
Q9UII2	1	1	1
Q9UIJ5	0.405405405405405	1	0.666666666666667
Q9UIJ7	0.935135135135135	1	1
Q9UIQ6;Q9UIQ6-2;Q9UIQ6-3	0.891891891891892	1	1
Q9UIV1;Q9UIV1-2	0.232432432432432	1	0.666666666666667
Q9UJ41;Q9UJ41-3;Q9UJ41-4	0.789189189189189	1	1
Q9UJ68-5	0.864864864864865	1	1
Q9UJ70	0.935135135135135	1	1
Q9UJ83;Q9UJ83-2	0.2	0.888888888888889	0.444444444444444
Q9UJC5	0.827027027027027	1	1
Q9UJF2-2	0.308108108108108	1	0.555555555555556
Q9UJG1;Q9UJG1-2;Q9UJG1-3	0.140540540540541	0.888888888888889	0.222222222222222
Q9UJJ9	0.983783783783784	1	1
Q9UJS0;Q9UJS0-2	0.724324324324324	1	1
Q9UJU6	1	1	1
Q9UJU6-6	0.394594594594595	1	1
Q9UJW0	0.886486486486487	1	1
Q9UJW7	0.556756756756757	0.888888888888889	1
Q9UJX2	0.52972972972973	1	1
Q9UJX3;Q9UJX3-2	0.572972972972973	1	1
Q9UJX4	0.221621621621622	1	0.888888888888889
Q9UJX5;Q9UJX5-3	0.383783783783784	1	1
Q9UJX6;Q9UJX6-2	0.2	0.888888888888889	0.666666666666667
Q9UJY4	0.432432432432432	1	0.666666666666667
Q9UJY5;Q9UJY5-4;Q9UJY5-6	0.556756756756757	1	1
Q9UJZ1	0.691891891891892	1	1
Q9UK08	0.540540540540541	1	1
Q9UK41	0.886486486486487	1	1
Q9UK45	0.778378378378378	1	1
Q9UK55	1	1	1
Q9UK97;Q9UK97-2;Q9UK97-3	0.12972972972973	0.444444444444444	0.111111111111111
Q9UK99;Q9UK99-2;Q9UK99-3	0.875675675675676	1	1
Q9UKA2	0.151351351351351	0.888888888888889	0.333333333333333
Q9UKA8;Q9UKA8-5;Q9UKA8-6	0.189189189189189	1	0.222222222222222
Q9UKA9;Q9UKA9-2;Q9UKA9-3;Q9UKA9-4	0.4	1	0.777777777777778
Q9UKB1;Q9UKB1-2;Q9UKB1-3	0.167567567567568	0.555555555555556	0.444444444444444
Q9UKE5-3;Q9UKE5-5	0.783783783783784	1	0.888888888888889
Q9UKE5-4;Q9UKE5-6	0.972972972972973	1	1
Q9UKF6	0.156756756756757	0.777777777777778	0.666666666666667
Q9UKF7-2	0.778378378378378	1	1
Q9UKG1	0.983783783783784	1	1
Q9UKI8;Q9UKI8-2;Q9UKI8-5	0.567567567567568	1	0.888888888888889
Q9UKK9	0.562162162162162	1	1
Q9UKL6	0.627027027027027	1	1
Q9UKM7	0.372972972972973	1	0.666666666666667
Q9UKN7	0.978378378378378	1	1
Q9UKP3;Q9UKP3-2	0.183783783783784	1	0.444444444444444
Q9UKT5;Q9UKT5-2	0.335135135135135	1	0.666666666666667
Q9UKU6	0.497297297297297	0.888888888888889	0.555555555555556
Q9UKU7	0.448648648648649	1	1
Q9UKU9	0.654054054054054	0.222222222222222	0.777777777777778
Q9UKV3;Q9UKV3-5	0.113513513513514	0.555555555555556	0.222222222222222
Q9UKV8	0.92972972972973	1	1
Q9UKW4	0.85945945945946	1	1
Q9UKX2	0.00540540540540541	0	0
Q9UKX3	0.0702702702702703	0.111111111111111	0.111111111111111
Q9UKX5;Q9UKX5-2	0.562162162162162	0.444444444444444	0.444444444444444
Q9UKY3	0.275675675675676	0.333333333333333	0.222222222222222
Q9UKY7	0.924324324324324	1	1
Q9UKZ1	0.162162162162162	0.666666666666667	0.444444444444444
Q9UKZ4;Q9UKZ4-2	0.848648648648649	0.444444444444444	1
Q9UKZ9	0.864864864864865	0.666666666666667	1
Q9UL01	0.210810810810811	0.777777777777778	0.444444444444444
Q9UL15	0.567567567567568	1	1
Q9UL18	0.410810810810811	1	0.888888888888889
Q9UL25	0.978378378378378	1	1
Q9UL26	0.891891891891892	1	1
Q9UL33;Q9UL33-2	0.772972972972973	1	1
Q9UL46	0.994594594594595	1	1
Q9UL54	0.621621621621622	1	1
Q9ULA0	0.351351351351351	1	0.111111111111111
Q9ULC4;Q9ULC4-3	0.940540540540541	1	1
Q9ULC5;Q9ULC5-3	0.983783783783784	1	1
Q9ULD2;Q9ULD2-2	0.854054054054054	0.444444444444444	1
Q9ULE0	0.275675675675676	0.888888888888889	0.777777777777778
Q9ULF5	0.189189189189189	0.888888888888889	0.222222222222222
Q9ULG6;Q9ULG6-2;Q9ULG6-5	0.243243243243243	1	0.444444444444444
Q9ULH0;Q9ULH0-2;Q9ULH0-4	0.691891891891892	1	1
Q9ULH1;Q9ULH1-2	0.962162162162162	1	1
Q9ULH7	0.297297297297297	1	0.666666666666667
Q9ULI3	0.578378378378378	1	0.444444444444444
Q9ULJ8-3;Q9ULJ8-4;Q9ULJ8-5	0.00540540540540541	0	0
Q9ULL4;Q9ULL4-2	0.92972972972973	1	1
Q9ULL8	0.567567567567568	1	1
Q9ULP9;Q9ULP9-2	0.891891891891892	1	1
Q9ULQ0	0.832432432432433	1	1
Q9ULQ1;Q9ULQ1-3	0.637837837837838	1	1
Q9ULT8	0.518918918918919	1	1
Q9ULV4-3	1	1	1
Q9ULZ3;Q9ULZ3-2	0.335135135135135	1	0.777777777777778
Q9UM00;Q9UM00-1;Q9UM00-2	0.875675675675676	1	1
Q9UM07	0.632432432432433	1	0.777777777777778
Q9UM13	0.205405405405405	1	0.444444444444444
Q9UM22	0.0918918918918919	0.333333333333333	0.333333333333333
Q9UM47	0.994594594594595	1	1
Q9UM54-6	0.562162162162162	1	1
Q9UMF0	0.243243243243243	1	0.333333333333333
Q9UMS0;Q9UMS0-3	0.518918918918919	1	1
Q9UMS4	0.362162162162162	0.888888888888889	0.777777777777778
Q9UMX0	0.978378378378378	1	1
Q9UMX5	0.935135135135135	1	1
Q9UMY4;Q9UMY4-1	0.718918918918919	1	1
Q9UMZ2;Q9UMZ2-5	0.654054054054054	1	1
Q9UN19	0.864864864864865	1	1
Q9UN37	0.908108108108108	1	1
Q9UN86	0.675675675675676	1	1
Q9UNE2	0.427027027027027	1	1
Q9UNE7	0.762162162162162	1	1
Q9UNF0	0.978378378378378	1	1
Q9UNF1	0.967567567567568	1	1
Q9UNH7	0.945945945945946	1	1
Q9UNI6	0.962162162162162	0.777777777777778	0.888888888888889
Q9UNK0	0.702702702702703	1	1
Q9UNL2;Q9UNL2-2	0.578378378378378	1	1
Q9UNM6	0.994594594594595	1	1
Q9UNN5	0.708108108108108	1	1
Q9UNN8	0.383783783783784	0.222222222222222	0.222222222222222
Q9UNS2	0.8	1	1
Q9UNW1	0.913513513513514	1	0.888888888888889
Q9UNY4	0.151351351351351	0.444444444444444	0.333333333333333
Q9UNZ2;Q9UNZ2-5	0.972972972972973	1	1
Q9UP65	0.367567567567568	1	0.888888888888889
Q9UP83;Q9UP83-2	0.67027027027027	1	1
Q9UPM8	0.594594594594595	1	1
Q9UPN3	0.956756756756757	1	1
Q9UPN3-5	0.567567567567568	1	1
Q9UPN4;Q9UPN4-2	0.67027027027027	1	1
Q9UPN7	0.940540540540541	1	1
Q9UPN9-2	0.654054054054054	0.888888888888889	0.666666666666667
Q9UPQ9;Q9UPQ9-1	0.167567567567568	1	0.666666666666667
Q9UPR0	0.248648648648649	0.666666666666667	0.444444444444444
Q9UPR3	0.232432432432432	1	0.777777777777778
Q9UPT5;Q9UPT5-5;Q9UPT5-6	0.945945945945946	1	1
Q9UPT6	0.248648648648649	1	0.888888888888889
Q9UPU5	0.92972972972973	1	1
Q9UPW5	0.172972972972973	0.888888888888889	0.333333333333333
Q9UPX8-1	0.810810810810811	0.666666666666667	0.888888888888889
Q9UPY3	0.540540540540541	1	1
Q9UPY6-2	0.735135135135135	1	1
Q9UPZ3;Q9UPZ3-2	0.140540540540541	0.888888888888889	0.111111111111111
Q9UQ13;Q9UQ13-2	0.718918918918919	1	1
Q9UQ16-2	0.848648648648649	1	1
Q9UQ53;Q9UQ53-2	0.594594594594595	1	1
Q9UQ80	0.989189189189189	1	1
Q9UQE7	0.313513513513514	1	1
Q9UQL6;Q9UQL6-3	0.589189189189189	1	1
Q9UQN3	0.751351351351351	1	1
Q9UQQ2	0.318918918918919	1	0.777777777777778
Q9Y210;Q9Y210-3	0.940540540540541	1	1
Q9Y217	0.508108108108108	1	1
Q9Y223-3	0.524324324324324	1	1
Q9Y224	0.978378378378378	1	1
Q9Y230	0.989189189189189	1	1
Q9Y237;Q9Y237-2	0.675675675675676	1	0.888888888888889
Q9Y240	0.908108108108108	1	1
Q9Y243;Q9Y243-2	0.302702702702703	1	1
Q9Y251-2	0.989189189189189	1	1
Q9Y257	0.124324324324324	0.777777777777778	0
Q9Y259	0.637837837837838	1	1
Q9Y262	0.881081081081081	1	1
Q9Y263	0.816216216216216	1	1
Q9Y265	0.978378378378378	1	1
Q9Y266	0.837837837837838	1	1
Q9Y274	0.994594594594595	1	1
Q9Y277	0.897297297297297	1	1
Q9Y281	0.448648648648649	1	1
Q9Y282;Q9Y282-3	0.594594594594595	1	1
Q9Y285	0.935135135135135	1	1
Q9Y287	0.52972972972973	1	1
Q9Y289	0.0918918918918919	0.444444444444444	0.111111111111111
Q9Y295	0.540540540540541	1	1
Q9Y296	0.864864864864865	1	1
Q9Y2A7-2	0.989189189189189	1	1
Q9Y2B0	0.940540540540541	1	1
Q9Y2B5	0.118918918918919	0.444444444444444	0.444444444444444
Q9Y2C4	0.0810810810810811	0.444444444444444	0.111111111111111
Q9Y2D4	0.778378378378378	1	1
Q9Y2D5;Q9Y2D5-4;Q9Y2D5-5;Q9Y2D5-6;Q9Y2D5-7	0.221621621621622	1	0.888888888888889
Q9Y2E5;Q9Y2E5-2	0.140540540540541	0.555555555555556	0.333333333333333
Q9Y2G2	0.356756756756757	0.888888888888889	0.666666666666667
Q9Y2G3	0.902702702702703	1	1
Q9Y2G5	0.27027027027027	1	0.666666666666667
Q9Y2G8	0.751351351351351	1	1
Q9Y2H0	0.724324324324324	1	1
Q9Y2H1	0.383783783783784	1	0.777777777777778
Q9Y2H2	0.886486486486487	1	1
Q9Y2H6;Q9Y2H6-2	0.27027027027027	1	0.777777777777778
Q9Y2I1	0.027027027027027	0.111111111111111	0.111111111111111
Q9Y2I7	0.356756756756757	1	0.777777777777778
Q9Y2I8;Q9Y2I8-2	0.816216216216216	1	1
Q9Y2J2-2	0.940540540540541	1	1
Q9Y2K2-8	0.243243243243243	1	0.444444444444444
Q9Y2K5;Q9Y2K5-2;Q9Y2K5-3	0.0864864864864865	0.444444444444444	0
Q9Y2K6	0.248648648648649	0.777777777777778	0.666666666666667
Q9Y2L5	0.832432432432433	1	1
Q9Y2L6;Q9Y2L6-2	0.875675675675676	1	1
Q9Y2L9-2	0.708108108108108	1	1
Q9Y2P5;Q9Y2P5-2	0.12972972972973	0.666666666666667	0.111111111111111
Q9Y2Q0	0.632432432432433	1	1
Q9Y2Q0-3	0.983783783783784	1	1
Q9Y2Q3	0.913513513513514	1	1
Q9Y2Q5	0.956756756756757	1	1
Q9Y2R0	0.545945945945946	1	1
Q9Y2S2-2	0.85945945945946	1	1
Q9Y2T2	0.924324324324324	1	1
Q9Y2U5	0.448648648648649	1	1
Q9Y2V2	0.751351351351351	1	1
Q9Y2V7	0.643243243243243	1	1
Q9Y2W6	0.291891891891892	1	1
Q9Y2X7	0.924324324324324	1	1
Q9Y2Z0	0.87027027027027	1	1
Q9Y2Z4	0.297297297297297	1	0.444444444444444
Q9Y2Z9-3	0.216216216216216	0.222222222222222	0.333333333333333
Q9Y303;Q9Y303-2;Q9Y303-3	0.551351351351351	1	1
Q9Y305;Q9Y305-2;Q9Y305-4	0.751351351351351	1	1
Q9Y315	0.908108108108108	1	1
Q9Y316;Q9Y316-3	0.745945945945946	1	1
Q9Y320;Q9Y320-2	0.216216216216216	1	0.555555555555556
Q9Y333	0.454054054054054	1	0.777777777777778
Q9Y343;Q9Y343-2	0.372972972972973	1	0.888888888888889
Q9Y371	0.945945945945946	1	1
Q9Y376	0.978378378378378	1	1
Q9Y383-3	0.389189189189189	0.666666666666667	0.555555555555556
Q9Y385	0.875675675675676	1	1
Q9Y394;Q9Y394-2	0.940540540540541	1	1
Q9Y3A3;Q9Y3A3-3	0.810810810810811	1	1
Q9Y3A5	0.983783783783784	1	1
Q9Y3A6	0.924324324324324	1	1
Q9Y3B3	0.935135135135135	1	1
Q9Y3B6	0.243243243243243	1	0.555555555555556
Q9Y3B7;Q9Y3B7-3	0.216216216216216	1	0.666666666666667
Q9Y3B8-3	0.372972972972973	1	0.555555555555556
Q9Y3C0	0.556756756756757	1	1
Q9Y3C4;Q9Y3C4-3	0.259459459459459	1	0.555555555555556
Q9Y3C5	0.686486486486487	1	1
Q9Y3C6	0.486486486486487	1	1
Q9Y3C8	0.783783783783784	1	1
Q9Y3D2	0.286486486486487	0.666666666666667	0.333333333333333
Q9Y3D6	0.837837837837838	1	1
Q9Y3D9	0.237837837837838	1	0.888888888888889
Q9Y3E0	0.767567567567568	1	1
Q9Y3E5	0.416216216216216	1	1
Q9Y3E7	0.854054054054054	1	1
Q9Y3F4	0.940540540540541	1	1
Q9Y3I0	0.983783783783784	1	1
Q9Y3I1	0.994594594594595	1	1
Q9Y3L3	0.627027027027027	1	1
Q9Y3L5	0.551351351351351	1	1
Q9Y3M8-4	0.0594594594594595	0.444444444444444	0.222222222222222
Q9Y3P8	0.264864864864865	0	0.555555555555556
Q9Y3P9	0.875675675675676	1	1
Q9Y3Q3	0.648648648648649	1	1
Q9Y3Q8	0.967567567567568	1	1
Q9Y3S1;Q9Y3S1-2;Q9Y3S1-4	0.87027027027027	0.777777777777778	1
Q9Y3U8	0.443243243243243	1	0.777777777777778
Q9Y3X0	0.724324324324324	1	1
Q9Y3Z3;Q9Y3Z3-3	0.675675675675676	0.555555555555556	0.777777777777778
Q9Y450	0.637837837837838	1	1
Q9Y468	0.12972972972973	0.666666666666667	0.333333333333333
Q9Y478	0.632432432432433	1	1
Q9Y484;Q9Y484-2;Q9Y484-3	0.540540540540541	1	1
Q9Y485	0.745945945945946	1	1
Q9Y487	0.778378378378378	1	1
Q9Y490	1	1	1
Q9Y496	0.167567567567568	0.777777777777778	0.444444444444444
Q9Y4C2	0.324324324324324	1	1
Q9Y4D1;Q9Y4D1-2	0.994594594594595	1	1
Q9Y4D8	0.837837837837838	1	1
Q9Y4D8-5	0.427027027027027	1	0.888888888888889
Q9Y4E1-5	0.172972972972973	0.777777777777778	0.333333333333333
Q9Y4E6;Q9Y4E6-2	0.572972972972973	1	1
Q9Y4E8	0.978378378378378	1	1
Q9Y4F9	0.708108108108108	1	1
Q9Y4G6	0.821621621621622	1	1
Q9Y4G8	0.789189189189189	1	1
Q9Y4H2	0.583783783783784	1	1
Q9Y4H4	0.778378378378378	1	1
Q9Y4I1-3	0.913513513513514	1	1
Q9Y4K3	0.745945945945946	1	1
Q9Y4K4	0.762162162162162	1	1
Q9Y4L1	1	1	1
Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6	0.383783783783784	1	1
Q9Y4P3	0.637837837837838	1	1
Q9Y4P8;Q9Y4P8-4	0.745945945945946	1	1
Q9Y4W6	0.708108108108108	1	1
